Blanco|34.7589|-95.7522
Blanco|30.0946|-98.3995
Bland|38.2872|-91.6108
Bland|37.1357|-81.0588
Blandburg|40.6836|-78.4184
Blandford|42.181|-72.9454
Blanding|37.6259|-109.4766
Blandinsville|40.5551|-90.8628
Blandon|40.4458|-75.8799
Blanford|39.6799|-87.5168
Blanket|31.8133|-98.8171
Blauvelt|41.0671|-73.9604
Blawenburg|40.4146|-74.7006
Bledsoe|36.9152|-83.3361
Bledsoe|33.6363|-103.0169
Bleiblerville|30.0268|-96.4381
Blencoe|41.9152|-96.0831
Blenheim|34.4629|-79.6257
Blenker|44.6111|-89.8915
Blessing|28.8463|-96.2286
Blevins|33.8736|-93.5533
Bliss|42.9092|-114.9048
Bliss|42.5685|-78.2513
Blissfield|41.8252|-83.8697
Blissfield|40.4002|-81.9669
Blocker|35.1072|-95.5127
Block Island|41.1895|-71.5676
Blocksburg|40.3171|-123.6756
Blockton|40.6179|-94.4901
Blodgett|36.9802|-89.5177
Blodgett|44.6487|-123.6315
Blodgett Mills|42.5683|-76.1257
Blomkest|44.945|-95.0585
Bloomburg|33.1354|-94.0622
Bloomdale|41.19|-83.5515
Bloomer|45.1018|-91.4879
Bloomery|39.3981|-78.3891
Bloomfield|41.8318|-72.7264
Bloomfield|40.7604|-92.4147
Bloomfield|39.027|-86.9232
Bloomfield|37.9067|-85.2888
Bloomfield|36.9114|-89.9312
Bloomfield|47.4448|-104.8704
Bloomfield|42.6195|-97.6618
Bloomfield|40.8036|-74.1892
Bloomfield|36.7073|-107.9794
Bloomfield|42.8785|-77.4564
Bloomfield Hills|42.5759872476|-83.268028432
Bloomingburg|41.5636|-74.4295
Bloomingburg|39.6343|-83.4133
Bloomingdale|32.133|-81.3341
Bloomingdale|41.9486844453|-88.0842117765
Bloomingdale|39.8391|-87.2503
Bloomingdale|42.3742|-85.9668
Bloomingdale|41.0109|-74.3348
Bloomingdale|44.4195|-74.0285
Bloomingdale|40.3772|-80.8161
Blooming Glen|40.3678|-75.2453
Blooming Grove|41.3832|-74.1821
Blooming Grove|32.0939|-96.7171
Blooming Prairie|43.8808|-93.0743
Bloomingrose|38.1598|-81.6235
Bloomington|34.0656|-117.3971
Bloomington|42.188|-111.4014
Bloomington|40.4762392571|-88.9792727035
Bloomington|39.1556975695|-86.5326590539
Bloomington|39.4766|-79.0757
Bloomington|40.0892|-99.0093
Bloomington|41.8787|-74.0427
Bloomington|28.6796|-96.9068
Bloomington|42.8855|-90.9252
Bloomington Springs|36.2249|-85.6432
Bloomsburg|41.0139|-76.4408
Bloomsbury|40.6485|-75.0927
Bloomsdale|38.0387|-90.2703
Bloomville|42.3385|-74.8064
Bloomville|41.0098|-83.0025
Blossburg|41.6789|-77.0659
Blossom|33.6621|-95.3844
Blossvale|43.2412|-75.6807
Blount|38.324|-81.3875
Blounts Creek|35.4132|-76.9466
Blountstown|30.4449|-85.0554
Blountsville|34.1033|-86.5511
Blountville|36.5316|-82.3678
Blowing Rock|36.1417|-81.6829
Bloxom|37.8275|-75.6106
Blue|33.6639|-109.0768
Blue Ball|40.1179|-76.049
Bluebell|40.3228|-110.3333
Blue Bell|40.157012967|-75.2802901099
Blue Creek|38.7724|-83.3244
Blue Creek|38.4527|-81.4777
Blue Diamond|36.4413|-115.4771
Blue Earth|43.6328|-94.0989
Blue Eye|36.5573|-93.3511
Bluefield|37.2437|-81.2775
Bluefield|37.2672|-81.2221
Blue Gap|36.0997|-109.5845
Blue Grass|41.4963|-90.7599
Blue Grass|38.4136|-79.6434
Bluegrove|33.8103|-98.2396
Blue Hill|44.425|-68.5987
Blue Hill|40.3439|-98.4317
Blue Island|41.6544|-87.6794
Bluejacket|36.7979|-95.0825
Blue Jay|34.2588|-117.2988
Blue Jay|37.7354|-81.1325
Blue Lake|40.9438|-123.8723
Bluemont|39.0972|-77.8756
Blue Mound|39.7179|-89.1407
Blue Mound|38.0963|-94.9877
Blue Mounds|43.033|-89.8324
Blue Mountain|35.1305|-93.7117
Blue Mountain|34.6556|-89.0126
Blue Mountain Lake|43.8459|-74.4238
Blue Point|40.7494|-73.0349
Blue Rapids|39.6738|-96.6558
Blue Ridge|34.8545|-84.3323
Blue Ridge|33.3068|-96.3908
Blue Ridge|37.3694|-79.7948
Blue Ridge Summit|39.7272|-77.4683
Blue River|37.6174|-82.8503
Blue River|44.1702|-122.2013
Blue River|43.2428|-90.5921
Blue Rock|39.7967|-81.8787
Blue Springs|39.0187202528|-94.2849898898
Blue Springs|34.4117|-88.868
Blue Springs|40.1415|-96.6649
Bluewater|35.0088|-108.233
Bluff|37.6891|-109.7732
Bluff City|33.7156|-93.1328
Bluff City|37.0838|-97.8664
Bluff City|36.4741|-82.2349
Bluff Dale|32.3323|-98.0286
Bluffs|39.7359|-90.516
Bluff Springs|40.0434|-90.3319
Bluffton|34.8904|-93.5959
Bluffton|30.9696|-84.5581
Bluffton|40.7355|-85.1661
Bluffton|46.4818|-95.218
Bluffton|40.8878|-83.892
Bluffton|32.2535|-80.8655
Bluffton|30.8266|-98.4687
Bluford|38.3526|-88.7496
Blum|32.0863|-97.4104
Blunt|44.49|-100.0066
Bly|42.4177|-121.1046
Blythe|33.6076833333|-114.612611966
Blythe|33.2749|-82.1751
Blythedale|40.4976|-93.8991
Blytheville|35.927180785|-89.9131550674
Blythewood|34.1983|-80.987
Boalsburg|40.7828|-77.7848
Board Camp|34.5919|-94.19
Boardman|45.827|-119.7114
Boaz|34.1858348786|-86.1632715232
Boaz|36.9172|-88.6322
Bobtown|39.7563|-79.9937
Bob White|37.9608|-81.7234
Boca Grande|26.7642|-82.2641
Boca Raton|26.3679593024|-80.1282389536
Bock|45.7779|-93.5768
Bode|42.8887|-94.2726
Bodega|38.3537|-122.9339
Bodega Bay|38.3651|-123.0682
Bodfish|35.5881|-118.4802
Boelus|41.1033|-98.7026
Boerne|29.7935636073|-98.7029524464
Bogalusa|30.7619434169|-89.8797490596
Bogard|39.5259|-93.5335
Bogart|33.9286|-83.5077
Bogata|33.4698|-95.2144
Boggstown|39.5645|-85.9172
Bogota|40.8746|-74.028
Bogota|36.1633|-89.4379
Bogue|39.3756|-99.6558
Bogue Chitto|31.4447|-90.463
Bohannon|37.3977|-76.3657
Bohemia|40.7724|-73.1095
Boiceville|42.0052|-74.2689
Boiling Springs|35.2524|-81.6667
Boiling Springs|40.1496|-77.1232
Boiling Springs|35.0372|-81.9779
Bois D Arc|37.2243|-93.5389
Boise|43.6240918949|-116.222433599
Boise City|36.7506|-102.5734
Boissevain|37.2845|-81.366
Bokchito|33.9771|-96.1649
Bokeelia|26.6604|-82.1346
Bokoshe|35.1112|-94.7833
Bolckow|40.1087|-94.8348
Boles|34.7517|-94.0796
Boles|37.3675|-89.0057
Boley|35.5052|-96.4593
Boligee|32.6302|-87.9571
Bolinas|37.9084|-122.7005
Boling|29.2712|-95.9355
Bolingbroke|32.952|-83.8062
Bolingbrook|41.6988954315|-88.0891707614
Bolivar|37.6142|-93.4086
Bolivar|42.0699|-78.1585
Bolivar|40.6339|-81.4475
Bolivar|40.3915|-79.1539
Bolivar|35.2495977427|-88.9957083521
Bolivia|34.008|-78.1807
Bolt|37.7759|-81.4025
Bolton|41.7729|-72.441
Bolton|42.4376|-71.6072
Bolton|32.3957|-90.4531
Bolton|34.3398|-78.381
Bolton Landing|43.5802|-73.6657
Bombay|44.9351|-74.5887
Bomont|38.4141|-81.2266
Bomoseen|43.6414|-73.2012
Bon Air|33.2855|-86.3376
Bonaire|32.5546|-83.6229
Bonanza|42.2684|-121.4007
Bonanza|40.0385|-109.0776
Bonaparte|40.7005|-91.7997
Bon Aqua|35.948|-87.2903
Boncarbo|37.148|-104.9187
Bond|39.8945|-106.6321
Bondsville|42.2086|-72.3469
Bonduel|44.7088|-88.4441
Bondurant|41.7197|-93.4561
Bondurant|43.2026|-110.3817
Bondville|40.1101|-88.3696
Bondville|43.1721|-72.9197
Bone Gap|38.4456|-87.9994
Bonesteel|43.0837|-98.9525
Boneville|33.4334|-82.4411
Bonfield|41.1485|-88.0559
Bonham|33.5998|-96.1744
Bonifay|30.8255|-85.6988
Bonita|32.665961413|-117.023347011
Bonita|32.9145|-91.6816
Bonita Springs|26.3270544311|-81.785441776
Bonlee|35.6086|-79.3675
Bonneau|33.2954|-79.9179
Bonner|46.8974|-113.5467
Bonnerdale|34.4055|-93.3687
Bonners Ferry|48.6864|-116.321
Bonner Springs|39.0666|-94.9105
Bonne Terre|37.9345|-90.5419
Bonney Lake|47.1921|-122.1887
Bonnie|38.1947|-88.9288
Bonnieville|37.3747|-85.888
Bonnots Mill|38.5782|-91.966
Bonnyman|37.2952|-83.248
Bono|35.9273|-90.7852
Bonsall|33.2838|-117.2027
Bon Secour|30.3179|-87.7392
Bon Wier|30.6957|-93.7134
Boody|39.7729|-89.0849
Booker|36.4758|-100.222
Boomer|36.0568|-81.3022
Boomer|38.099|-81.2646
Boon|44.2852|-85.5891
Boone|38.249|-104.2432
Boone|42.0646847059|-93.8812423529
Boone|36.2144608547|-81.661180058
Boone Grove|41.3547|-87.13
Boones Mill|37.1187|-79.9537
Booneville|35.1305|-93.9478
Booneville|41.5189|-93.906
Booneville|37.4398|-83.5345
Booneville|34.6547|-88.5532
Boonsboro|39.5226|-77.6652
Boons Camp|37.835|-82.6774
Boonton|40.9099|-74.4149
Boonville|39.0198|-123.3878
Boonville|38.0424|-87.2609
Boonville|38.9457|-92.7395
Boonville|36.216|-80.6993
Boonville|43.4653|-75.3303
Booth|32.4726|-86.5319
Boothbay|43.8942|-69.629
Boothbay Harbor|43.8529|-69.6261
Boothville|29.3194|-89.3907
Boqueron|18.2976|-66.8764
Bordelonville|31.1709|-91.9946
Borden|38.4538|-85.9128
Bordentown|40.135|-74.7148
Borderland|37.7096|-82.2451
Borger|35.6663586939|-101.399387184
Boring|39.5705|-76.8072
Boring|45.4261|-122.3818
Boron|35.0037333333|-117.657114141
Borrego Springs|33.1572|-116.2033
Borup|47.1721|-96.4981
Boscobel|43.151|-90.7113
Bosler|41.5694|-105.5785
Bosque|34.4724|-106.8169
Bosque Farms|34.8587|-106.6986
Boss|37.6441|-91.2325
Bossier City|32.5304088801|-93.6970165114
Bostic|35.4299|-81.8091
Boston|30.8068|-83.7961
Boston|39.7399|-84.8517
Boston|37.7764|-85.6465
Boston|42.346444762|-71.0642292033
Boston|42.633|-78.737
Boston|38.5344|-78.1243
Bostwick|29.7389|-81.6737
Bostwick|33.7218|-83.4748
Boswell|40.5056|-87.377
Boswell|34.1886|-95.9108
Boswell|40.1738|-79.0513
Bosworth|39.4861|-93.3206
Bothell|47.7770231214|-122.203764297
Botkins|40.4614|-84.1835
Botsford|41.394|-73.32
Bottineau|48.846|-100.4262
Bouckville|42.9008|-75.5837
Boulder|40.0313685288|-105.24191297
Boulder|46.1178|-111.953
Boulder|37.847|-111.2905
Boulder|42.6926|-109.5469
Boulder City|35.9750835443|-114.836668354
Boulder Creek|37.15|-122.1306
Boulder Junction|46.0962|-89.6732
Boulevard|32.6656|-116.3119
Bound Brook|40.5686|-74.5398
Bountiful|40.8775565653|-111.87491714
Bourbon|41.2979|-86.1128
Bourbon|38.1472|-91.2422
Bourbonnais|41.1683|-87.8716
Bourg|29.5528|-90.6001
Bourneville|39.2747|-83.1461
Bouse|33.9334|-114.0047
Bouton|41.8215|-94.0059
Boutte|29.8989|-90.3889
Bovard|40.3509|-79.5245
Bovey|47.3539|-93.371
Bovill|46.8601|-116.3958
Bovina|34.5226|-102.8729
Bovina Center|42.2841|-74.7698
Bow|43.1391|-71.5424
Bow|48.5568|-122.4173
Bowbells|48.805|-102.2708
Bowden|38.9478|-79.6365
Bowdle|45.46|-99.6751
Bowdoin|44.0579|-69.9653
Bowdoinham|44.0344|-69.8753
Bowdon|33.5296|-85.2558
Bowdon|47.4337|-99.6422
Bowdon Junction|33.5699|-85.0834
Bowen|40.2335|-91.0602
Bowers|40.4873|-75.7422
Bowerston|40.435|-81.1796
Bowersville|34.3743|-83.0394
Bowersville|39.5809|-83.7242
Bowie|32.3345|-109.4899
Bowie|38.9523628013|-76.7569925919
Bowie|33.5624|-97.8464
Bowlegs|35.1594|-96.6527
Bowler|44.8822|-88.9551
Bowling Green|27.619|-81.9211
Bowling Green|39.3575|-86.9773
Bowling Green|36.9852796967|-86.444673458
Bowling Green|39.3317|-91.1907
Bowling Green|41.3839670795|-83.6543334021
Bowling Green|35.1101|-81.2368
Bowling Green|38.0385309859|-77.28288
Bowlus|45.8137|-94.432
Bowman|34.1962|-83.0359
Bowman|46.1448|-103.4097
Bowman|33.3492|-80.6553
Bowmansdale|40.2077|-77.0086
Bowmanstown|40.8314|-75.5708
Bowmansville|42.9413|-78.6859
Bowmansville|40.1968|-76.0147
Bowstring|47.5426|-93.8395
Boxborough|42.4865|-71.5209
Box Elder|48.3006|-109.7539
Box Elder|44.1234|-103.0701
Boxford|42.6777|-71.008
Boxholm|42.1663|-94.1063
Box Springs|32.5243|-84.6193
Boyce|31.3079|-92.6901
Boyce|39.0692|-78.0321
Boyceville|45.06|-92.0214
Boyd|44.8484|-95.8986
Boyd|45.5064|-109.0091
Boyd|33.0454|-97.588
Boyd|44.9424|-91.026
Boyden|43.1928|-96.0157
Boyds|39.1949|-77.3122
Boyds|48.7066|-118.1285
Boydton|36.6199|-78.3212
Boyers|41.1133|-79.90216
Boyertown|40.3387|-75.6603
Boyes|45.4983|-104.8285
Boyes Hot Springs|38.3146|-122.4821
Boykin|32.1511|-87.3408
Boykins|36.6107|-77.208
Boyle|33.6941|-90.7654
Boylston|42.3372|-71.7326
Boyne City|45.2168|-85.0175
Boyne Falls|45.2104|-84.8669
Boynton|35.6416|-95.7484
Boynton|39.7678|-79.0678
Boynton Beach|26.5292404146|-80.0894142887
Boys Ranch|35.5099|-102.2391
Boys Town|41.2588|-96.1305
Bozeman|45.6772356136|-111.048822669
Bozman|38.7503|-76.2879
Bozrah|41.5385|-72.1819
Braceville|41.2325|-88.2566
Bracey|36.5843|-78.1038
Brackenridge|40.6077|-79.7418
Brackettville|29.3541|-100.4543
Brackney|41.9438|-75.9721
Braddock|46.5989|-100.0707
Braddock|40.4057|-79.8641
Braddock Heights|39.419|-77.5031
Braddyville|40.5983|-95.0084
Braden|35.3707|-89.5596
Bradenton|27.4529941665|-82.5396584816
Bradenton Beach|27.497|-82.7111
Bradenville|40.3029|-79.3252
Bradford|35.459|-91.4779
Bradford|42.6001|-93.2031
Bradford|41.1622|-89.6437
Bradford|38.4077|-86.0718
Bradford|45.088|-68.919
Bradford|43.2489|-71.9619
Bradford|42.3783|-77.0936
Bradford|40.1289|-84.4407
Bradford|41.9539|-78.6503
Bradford|41.4047|-71.7464
Bradford|36.068|-88.8093
Bradford|44.009|-72.1587
Bradfordsville|37.4825|-85.1093
Bradfordwoods|40.6363|-80.0822
Bradgate|42.7944|-94.4046
Bradley|33.1147|-93.6821
Bradley|35.7992|-120.9863
Bradley|27.8692|-81.8079
Bradley|41.1455|-87.8612
Bradley|44.8886|-68.629
Bradley|42.663|-85.5991
Bradley|34.87|-97.7299
Bradley|34.0612|-82.2101
Bradley|45.0907|-97.6411
Bradley|37.8158|-81.2317
Bradley Beach|40.202|-74.0119
Bradleyville|36.7617|-92.9052
Bradner|41.334|-83.4361
Bradshaw|40.9127|-97.7605
Bradshaw|37.3603|-81.6656
Brady|48.0355|-111.8377
Brady|41.0089|-100.3946
Brady|31.1325|-99.339
Brady Lake|41.1342|-81.3407
Bradyville|35.698|-86.1069
Braggadocio|36.1902|-89.8385
Bragg City|36.2659|-89.8957
Braggs|35.6806569892|-95.1757193548
Braham|45.7338|-93.1983
Braidwood|41.2663|-88.222
Brainard|41.1754|-97.0043
Brainard|42.4862|-73.5352
Brainardsville|44.903|-74.0716
Brainerd|46.3408|-94.1688
Braintree|42.209203194|-70.9992652208
Braithwaite|29.7793|-89.9541
Braman|36.9406|-97.344
Bramwell|37.3559|-81.3303
Branch|35.298|-93.9455
Branch|30.3706|-92.3053
Branch|43.9344|-86.0386
Branchdale|40.6513|-76.3324
Branchland|38.2217|-82.141
Branchport|42.6055|-77.2013
Branchton|41.0292|-80.0526
Branchville|38.158|-86.5843
Branchville|41.1750388753|-74.7634601467
Branchville|33.2552|-80.7921
Branchville|36.5867|-77.2777
Brandamore|40.0538|-75.8205
Brandeis|34.2608|-118.7143
Brandenburg|37.9778|-86.1524
Brandon|27.9467310612|-82.2916566547
Brandon|42.3345|-92.0045
Brandon|45.989|-95.5828
Brandon|32.3021004695|-89.9759983233
Brandon|43.5896|-96.5814
Brandon|32.0749|-96.9686
Brandon|43.8171|-73.0928
Brandon|43.7299|-88.7812
Brandsville|36.6509|-91.693
Brandt|44.664|-96.6227
Brandy Camp|41.2964|-78.7293
Brandy Station|38.5168|-77.9053
Brandywine|38.676|-76.8158
Brandywine|38.6428|-79.1961
Branford|41.279|-72.8101
Branford|29.9285|-82.8622
Branscomb|39.6785|-123.6561
Branson|37.1725|-103.7507
Branson|36.6534305256|-93.2469605639
Brant|43.2492|-84.3073
Brant|42.581|-79.0061
Brantingham|43.683|-75.3127
Brant Lake|43.6971|-73.7189
Brantley|31.5759|-86.2813
Brant Rock|42.114|-70.715
Brantwood|45.5499|-90.1077
Braselton|34.1283|-83.7855
Brashear|40.1472|-92.3773
Brashear|33.0259|-95.7372
Brasher Falls|44.8478|-74.7642
Brasstown|35.0285|-83.9473
Brattleboro|42.8470935244|-72.5941472206
Brave|39.7616|-80.277
Brawley|32.9807|-115.5323
Braxton|32.0255|-89.9713
Bray|35.6456|-97.5193
Braymer|39.5845|-93.8022
Brayton|41.5378|-94.9067
Brazeau|37.675|-89.7032
Brazil|39.5215|-87.1317
Brazoria|29.027|-95.5881
Brea|33.9224886916|-117.892650983
Breaks|37.292|-82.2972
Breaux Bridge|30.2879|-91.8784
Breckenridge|39.5049|-106.0454
Breckenridge|43.433|-84.4732
Breckenridge|46.2682|-96.5848
Breckenridge|39.7589|-93.8063
Breckenridge|32.7576|-98.9203
Brecksville|41.3112|-81.6244
Breda|42.1781|-94.9992
Breeden|37.9297|-82.2565
Breeding|36.9587|-85.4276
Breedsville|42.378|-86.053
Breese|38.6278|-89.5299
Breesport|42.18|-76.736
Breezewood|39.9784|-78.2526
Breezy Point|40.5603|-73.9144
Breinigsville|40.5531|-75.6467
Bremen|33.9611|-87.0212
Bremen|33.7376|-85.1351
Bremen|41.4509|-86.1617
Bremen|39.9163|-96.7766
Bremen|37.3329|-87.2446
Bremen|44.0085|-69.4338
Bremen|47.7164|-99.3615
Bremen|39.6974|-82.421
Bremerton|47.5868488884|-122.643567629
Bremo Bluff|37.7411|-78.2653
Bremond|31.1624|-96.676
Brenham|30.1861339941|-96.3974929633
Brent|32.9223|-87.2128
Brentford|45.1553|-98.3352
Brenton|37.5773|-81.675
Brentwood|37.9333|-121.703
Brentwood|38.9399|-76.9527
Brentwood|40.7828|-73.2439
Brentwood|36.0093735382|-86.8124109445
Brethren|44.307|-86.0194
Bretton Woods|44.346|-71.5543
Bretz|39.5828|-79.7991
Brevard|35.2019|-82.7417
Brevig Mission|65.4569|-166.9803
Brewer|44.7874|-68.755
Brewerton|43.2242|-76.1343
Brewster|39.3819|-101.3807
Brewster|41.751|-70.0727
Brewster|43.7084|-95.5014
Brewster|41.9132|-99.8553
Brewster|41.4179|-73.5946
Brewster|40.7133|-81.5964
Brewster|48.1188|-119.7576
Brewton|31.1237662028|-87.0701754142
Brian Head|37.7085|-112.851
Briar|36.6469|-90.9578
Briarcliff Manor|41.1473|-73.8341
Brice|39.9167|-82.8327
Bricelyn|43.5836|-93.8326
Briceville|36.1577|-84.2744
Brick|40.0601757704|-74.1214582225
Brickeys|34.8432|-90.5301
Bridal Veil|45.5727|-122.159
Bridge City|30.0316|-93.8337
Bridgehampton|40.9375|-72.2935
Bridgeport|34.944|-85.7357
Bridgeport|38.309|-119.114
Bridgeport|41.1882805382|-73.1971798432
Bridgeport|38.7107|-87.7585
Bridgeport|43.3514|-83.8506
Bridgeport|41.6637|-103.1048
Bridgeport|39.801|-75.347
Bridgeport|43.1626|-75.9628
Bridgeport|40.0756|-80.7692
Bridgeport|44.4999|-117.8411
Bridgeport|40.1046|-75.3416
Bridgeport|33.1887|-97.7955
Bridgeport|47.9984|-119.6666
Bridgeport|39.2909|-80.2448
Bridger|45.2908|-108.9183
Bridgeton|39.658|-87.1818
Bridgeton|38.7517|-90.4171
Bridgeton|35.1221|-77.0194
Bridgeton|39.4415|-75.2395
Bridgeview|41.7401|-87.806
Bridgeville|40.4738|-123.6511
Bridgeville|38.7432|-75.5931
Bridgeville|40.3492|-80.1168
Bridgewater|41.5302|-73.3628
Bridgewater|41.2405|-94.6757
Bridgewater|41.9803235749|-70.9720034783
Bridgewater|46.4243|-67.8403
Bridgewater|42.1232|-83.95
Bridgewater|40.5894|-74.6248
Bridgewater|42.9089|-75.2246
Bridgewater|43.5346|-97.4826
Bridgewater|38.3857|-78.9997
Bridgewater|43.5884|-72.6315
Bridgewater Corners|43.5917|-72.6784
Bridgman|41.9395|-86.5576
Bridgton|44.0541|-70.7057
Bridport|43.9854|-73.3339
Brielle|40.1079|-74.0636
Brierfield|33.0313|-86.9431
Brier Hill|44.5246|-75.698
Brier Hill|40.018|-79.8364
Brigantine|39.3998|-74.3809
Briggs|30.9211|-97.9524
Briggsdale|40.6101|-104.2609
Briggsville|34.9038|-93.5168
Briggsville|43.6607|-89.5965
Brigham City|41.5073|-112.0206
Brighton|39.9776355082|-104.813785885
Brighton|41.1552|-91.8287
Brighton|39.0287|-90.1342
Brighton|42.3465|-71.1514
Brighton|42.5329002121|-83.7760193024
Brighton|37.4341|-93.3408
Brighton|35.4722|-89.7254
Brightwaters|40.7201|-73.2648
Brightwood|45.3674|-122.0072
Brightwood|38.4207|-78.1888
Brill|45.5291|-91.7233
Brilliant|34.059|-87.749
Brilliant|40.2651|-80.6303
Brillion|44.1783|-88.0688
Brimfield|40.8198|-89.8464
Brimfield|42.1317|-72.1988
Brimhall|35.7696|-108.5838
Brimley|46.4308|-84.5957
Brimson|47.3223|-91.8466
Bringhurst|40.5021|-86.4852
Brinkhaven|40.4551|-82.1453
Brinkley|34.8769|-91.1888
Brinklow|39.1814|-77.0208
Brinktown|38.1386|-92.0922
Brinnon|47.6708|-122.9314
Brinson|30.8636|-84.724
Brisbane|37.6831|-122.401
Brisbin|40.8344|-78.3459
Briscoe|35.5933|-100.218
Bristol|41.6813|-72.9307472441
Bristol|30.4344|-84.9804
Bristol|31.5125|-82.1811
Bristol|41.6964|-88.42
Bristol|41.7172|-85.8317
Bristol|43.9574|-69.5034
Bristol|43.6139|-71.7511
Bristol|40.111|-74.8623
Bristol|41.6849|-71.2684
Bristol|45.344|-97.7508
Bristol|36.5684862965|-82.1769674904
Bristol|36.6209058355|-82.1748244916
Bristol|44.1362|-73.0499
Bristol|42.5406|-88.0458
Bristol|39.2755|-80.4995
Bristolville|41.3784|-80.8531
Bristow|42.8065|-92.9038
Bristow|38.1877|-86.7069
Bristow|42.8471|-98.5846
Bristow|35.8418|-96.3891
Bristow|38.7474|-77.565
Britt|43.0999|-93.8038
Britt|47.65|-92.6429
Brittany|30.2482|-90.9266
Britton|41.9908|-83.8318
Britton|45.8139|-97.7289
Brixey|36.7531|-92.3952
Broadalbin|43.0812|-74.1495
Broadbent|43.0056|-124.1378
Broad Brook|41.9091|-72.5437
Broaddus|31.2933|-94.3107
Broadford|36.9679|-81.6424
Broadlands|39.9185|-87.9998
Broad Run|38.798|-77.7262
Broad Top|40.2007|-78.1404
Broadus|45.3938|-105.3638
Broadview|41.8606|-87.8541
Broadview|46.0854|-108.8148
Broadview|34.7997|-103.2583
Broadview Heights|41.324|-81.679
Broadwater|41.5912|-102.7911
Broadway|35.4125|-79.0145
Broadway|40.7147|-75.0513
Broadway|40.337|-83.3893
Broadway|38.615|-78.8001
Brock|40.4795|-95.9815
Brocket|48.208|-98.2962
Brockport|43.2136|-77.9363
Brockport|41.2908|-78.7106
Brockton|42.081321184|-71.0283056262
Brockton|48.309|-104.8327
Brockton|40.7511|-76.0599
Brockway|47.2321|-105.9118
Brockway|41.2476|-78.7938
Brockwell|36.1296|-91.9621
Brocton|39.7037|-87.9112
Brocton|42.3891|-79.4373
Brodhead|37.3735|-84.4326
Brodhead|42.6119|-89.3624
Brodheadsville|40.9242|-75.4033
Brodnax|36.7255|-77.9882
Brogan|44.2517|-117.5339
Brogue|39.8729|-76.4552
Brohard|39.0181|-81.2036
Brohman|43.6839|-85.8607
Brokaw|45.0079|-89.5831
Broken Arrow|36.0380580346|-95.7974749057
Broken Bow|41.4053|-99.641
Broken Bow|34.0288|-94.7379
Bromide|34.3923|-96.499
Bronaugh|37.6878|-94.4994
Bronson|29.4462|-82.6116
Bronson|42.4074|-96.1879
Bronson|37.8982|-95.0743
Bronson|41.8591|-85.1892
Bronson|31.378|-93.9682
Bronston|36.9684|-84.6335
Bronte|31.8725|-100.2892
Bronwood|31.8292|-84.3638
Bronx|40.8472063812|-73.8844298405
Bronxville|40.9374|-73.8365
Brook|40.8696|-87.3589
Brookdale|37.097|-122.0925
Brooke|38.3844|-77.3705
Brookeland|31.0786|-94.0255
Brooker|29.9049|-82.3136
Brookesmith|31.5189|-99.1266
Brookeville|39.1892|-77.0566
Brookfield|41.4643|-73.399
Brookfield|31.4589|-83.4132
Brookfield|41.8188|-87.8479
Brookfield|42.1984|-72.0994
Brookfield|39.7887|-93.0675
Brookfield|42.8424|-75.2792
Brookfield|41.2364|-80.5758
Brookfield|44.0245|-72.587
Brookfield|43.059782541|-88.113862387
Brookhaven|31.5707823243|-90.4494694054
Brookhaven|40.7786|-72.9145
Brookhaven|39.8667|-75.389
Brookings|42.0652|-124.2728
Brookings|44.301897138|-96.7895938752
Brookland|35.9185|-90.5752
Brooklandville|39.4199|-76.67
Brooklet|32.3247|-81.6212
Brooklin|44.2482|-68.5531
Brookline|42.3386249433|-71.1248074074
Brookline|42.7414|-71.6656
Brookline Station|37.1267|-93.3773
Brookline Village|42.361|-71.2051
Brooklyn|31.4947|-86.9125
Brooklyn|41.7817|-71.9555
Brooklyn|41.7679|-92.4461
Brooklyn|39.5386|-86.3706
Brooklyn|37.2759|-86.5843
Brooklyn|39.233|-76.616
Brooklyn|42.0915|-84.228
Brooklyn|31.0483|-89.1367
Brooklyn|40.655999867|-73.9635975186
Brooklyn|41.7684|-75.7815
Brooklyn|42.8425|-89.3813
Brookneal|37.0863|-78.8962
Brook Park|45.9766|-93.1672
Brook Park|41.4|-81.8121
Brookport|37.1444|-88.5835
Brooks|38.7959|-122.1776
Brooks|33.2644|-84.4669
Brooks|38.0593|-85.7337
Brooks|44.5667|-69.1312
Brooks|47.8146|-96.0023
Brookshire|29.8038|-95.9661
Brookside|33.6903|-86.9139
Brookside|40.7847|-74.5038
Brookston|40.6053|-86.8661
Brookston|46.8535|-92.6799
Brookston|33.655|-95.6466
Brooksville|28.5504352062|-82.4153830759
Brooksville|38.6698|-84.0969
Brooksville|44.3714|-68.7412
Brooksville|33.2394|-88.5056
Brookton|45.5944|-67.6891
Brooktondale|42.3738|-76.3577
Brookville|39.4008|-84.994
Brookville|38.8103|-97.8897
Brookville|39.8408|-84.4149
Brookville|41.1656|-79.0797
Brookwood|33.2791|-87.3003
Broomall|39.9736|-75.3593
Broomes Island|38.4184|-76.5474
Broomfield|39.9137323634|-105.071712846
Brooten|45.5117|-95.145
Broseley|36.6727|-90.196
Brothers|43.7621|-120.4746
Broughton|37.9728|-88.485
Broussard|30.1343|-91.9548
Browder|37.1943|-87.0168
Browerville|46.0949|-94.8542
Brown City|43.2151|-82.9831
Brownell|38.6248|-99.6969
Brownfield|43.9306|-70.932
